row_type,parameter,module,quantity,eta,multiplier,direct_probability,row_status,profile_status,is_expansion_node,is_adaptive_node,direction,closest_proportional_crossing,probability_error,probability_resolution_pass,relative_multiplier_resolution_pass,crossing_exists,observed_nonmonotonic,search_guard_reached,numerical_issues
profile,r_mT,TFP link,nominal conditional mean,0.027499999999999997,1.0278816151072527,0.0906136068573003,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.03,1.030454533953517,0.09013707674467994,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.0325,1.0330338931439726,0.08966147168792618,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.035,1.0356197087996233,0.08918679858184017,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.037500000000000006,1.038211997081825,0.08871306430215206,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.03999999999999998,1.0408107741923882,0.08824027570507388,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.039999999999999994,1.0408107741923882,0.08824027570507388,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.04000000000000001,1.0408107741923882,0.08824027570507388,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.042499999999999996,1.043416056373678,0.08776843962685138,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.044999999999999984,1.046027859908717,0.08729756288331578,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.045,1.046027859908717,0.08729756288331578,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.0475,1.0486462011212851,0.08682765226943467,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.04999999999999999,1.0512710963760241,0.08635871455886247,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.05,1.0512710963760241,0.08635871455886247,ok,crossing_resolved,True,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.05499999999999999,1.0565406146754943,0.08542378483299701,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.06,1.0618365465453596,0.08449282745158507,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.065,1.0671590243841926,0.08356589579064944,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.07,1.0725081812542165,0.08264304284192811,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.07500000000000001,1.0778841508846315,0.0817243211984226,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.07999999999999996,1.0832870676749584,0.08080978303994274,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.07999999999999999,1.0832870676749586,0.0808097830399427,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.08000000000000002,1.0832870676749586,0.0808097830399427,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.08499999999999999,1.0887170666983987,0.07989948011865397,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.08999999999999997,1.0941742837052104,0.07899346374463445,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.09,1.0941742837052104,0.07899346374463445,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.095,1.0996588551261028,0.07809178477144749,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.09999999999999998,1.1051709180756475,0.07719449358173651,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.1,1.1051709180756477,0.07719449358173647,ok,crossing_resolved,True,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.10999999999999999,1.1162780704588713,0.07541327364249906,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.12,1.1274968515793757,0.07365019702435309,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.13,1.1388283833246218,0.07190564837432459,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.14,1.1502737988572274,0.07018000343609675,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.15000000000000002,1.161834242728283,0.06847362860163372,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.15999999999999998,1.1735108709918103,0.06678688046829462,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.16000000000000003,1.1735108709918103,0.06678688046829462,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.16999999999999998,1.1853048513203654,0.0651201054023802,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.17999999999999994,1.1972173631218102,0.06347363911006412,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.18,1.1972173631218102,0.06347363911006412,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.19,1.2092495976572515,0.0618478062166706,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.19999999999999996,1.2214027581601699,0.06024291985526394,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.2,1.2214027581601699,0.06024291985526394,ok,crossing_resolved,True,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.21999999999999997,1.2460767305873808,0.05709717940385039,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.24,1.2712491503214047,0.0540386780212869,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.26,1.2969300866657718,0.05106946767969515,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.28,1.3231298123374369,0.048191381102982093,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.30000000000000004,1.3498588075760032,0.04540602183514931,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.31999999999999995,1.377127764335957,0.04271475544631878,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.33999999999999997,1.4049475905635938,0.04011870198465253,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.36,1.4333294145603401,0.03761872977428653,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.38,1.4622845894342245,0.035215450649649746,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mT,TFP link,nominal conditional mean,0.4,1.4918246976412703,0.03290921670514501,ok,crossing_resolved,True,False,,,,,,True,False,False,
root,r_mT,TFP link,nominal conditional mean,0.2673575444203765,1.3065074972957837,0.04999999999995877,resolved_target_crossing,crossing_resolved,,,increase,True,-4.123090757701675e-14,True,True,True,False,False,
profile,r_cT,TFP link,conditional arithmetic COV,-12.8,2.7607725720371986e-06,0.0892360149099309,ok,no_resolved_crossing_in_evaluated_domain,True,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,-12.16,5.235752394978102e-06,0.08923601499005872,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,-11.520000000000001,9.929504305851064e-06,0.0892360151421031,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,-10.88,1.8831115057022737e-05,0.08923601543043372,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,-10.24,3.571284964163521e-05,0.08923601597723724,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,-9.600000000000001,6.772873649085378e-05,0.08923601701424311,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,-8.96,0.0001284462537343878,0.0892360189809053,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,-8.32,0.0002435958642256188,0.08923602271064435,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
